submission_a,submission_b,assignment_id,token_similarity,line_similarity,length_similarity,typing_speed_gap,idle_ratio_gap,paste_ratio_gap,tab_switch_gap,suspicion_gap,label,risk_level
sub_0102,sub_1092,assignment_010,0.5,0.0714,0.7035,53,0.11,0.77,13,86,0,low
sub_0102,sub_1093,assignment_010,0.8235,0.4286,0.9503,41,0.08,0.67,9,77,0,medium
sub_0102,sub_1094,assignment_010,0.6842,0.25,0.8866,49,0.09,0.7,12,81,0,medium
sub_0102,sub_1095,assignment_010,0.4211,0.0,0.3779,44,0.07,0.65,10,75,0,low
sub_0102,sub_1096,assignment_010,0.4211,0.0,0.5291,56,0.12,0.79,14,88,0,low
sub_0102,sub_1097,assignment_010,0.5263,0.0625,0.7926,39,0.06,0.61,8,71,0,low
sub_0102,sub_1098,assignment_010,0.5,0.0625,0.823,52,0.11,0.74,12,84,0,low
sub_0102,sub_1099,assignment_010,0.55,0.0,0.5349,46,0.09,0.69,11,79,0,low
sub_0102,sub_1100,assignment_010,0.4762,0.0,0.6395,58,0.12,0.82,15,90,0,low
sub_0103,sub_0104,assignment_010,0.3333,0.0,0.4278,4,0.02,0.02,1,7,0,low
sub_0103,sub_0105,assignment_010,0.6316,0.0833,0.7826,3,0.07,0.03,1,2,0,medium
sub_0103,sub_0106,assignment_010,0.6316,0.1538,0.9111,9,0.1,0.01,2,8,0,medium
sub_0103,sub_0107,assignment_010,0.7222,0.0833,0.7792,1,0.01,0.02,1,5,0,medium
sub_0103,sub_0108,assignment_010,0.6842,0.0,0.5111,5,0.04,0.03,2,11,0,medium
sub_0103,sub_0109,assignment_010,0.65,0.0909,0.7333,1,0.04,0.01,0,1,0,medium
sub_0103,sub_0110,assignment_010,0.5455,0.0714,0.9111,3,0.01,0.02,1,6,0,low
sub_0103,sub_1091,assignment_010,0.7368,0.1,0.6944,53,0.17,0.71,9,73,0,medium
sub_0103,sub_1092,assignment_010,0.6316,0.1,0.6722,59,0.18,0.76,11,77,0,medium
sub_0103,sub_1093,assignment_010,0.3333,0.0667,0.9945,47,0.15,0.66,7,68,0,low
sub_0103,sub_1094,assignment_010,0.5714,0.0667,0.9278,55,0.16,0.69,10,72,0,low
sub_0103,sub_1095,assignment_010,0.3333,0.0,0.3611,50,0.14,0.64,8,66,0,low
sub_0103,sub_1096,assignment_010,0.4,0.0,0.5056,62,0.19,0.78,12,79,0,low
sub_0103,sub_1097,assignment_010,0.6667,0.0833,0.8295,45,0.13,0.6,6,62,0,medium
sub_0103,sub_1098,assignment_010,0.7222,0.0833,0.8612,58,0.18,0.73,10,75,0,medium
sub_0103,sub_1099,assignment_010,0.6,0.0,0.5111,52,0.16,0.68,9,70,0,medium
sub_0103,sub_1100,assignment_010,0.6842,0.0,0.6111,64,0.19,0.81,13,81,0,medium
sub_0104,sub_0105,assignment_010,0.3889,0.0,0.3348,7,0.09,0.01,2,9,0,low
sub_0104,sub_0106,assignment_010,0.4706,0.0,0.4695,5,0.08,0.01,1,1,0,low
sub_0104,sub_0107,assignment_010,0.3889,0.0,0.3333,3,0.03,0.0,0,2,0,low
sub_0104,sub_0108,assignment_010,0.5294,0.0,0.837,1,0.02,0.01,1,4,0,low
sub_0104,sub_0109,assignment_010,0.4211,0.0,0.5833,5,0.06,0.01,1,6,0,low
sub_0104,sub_0110,assignment_010,0.4,0.0,0.4695,1,0.01,0.0,0,1,0,low
sub_0104,sub_1091,assignment_010,0.5,0.0,0.616,49,0.15,0.73,10,80,0,low
sub_0104,sub_1092,assignment_010,0.5625,0.0,0.6364,55,0.16,0.78,12,84,0,low
sub_0104,sub_1093,assignment_010,0.3684,0.0,0.4254,43,0.13,0.68,8,75,0,low
sub_0104,sub_1094,assignment_010,0.35,0.0,0.3969,51,0.14,0.71,11,79,0,low
sub_0104,sub_1095,assignment_010,0.6923,0.0,0.8442,46,0.12,0.66,9,73,0,medium
sub_0104,sub_1096,assignment_010,0.8333,0.2,0.8462,58,0.17,0.8,13,86,0,medium
sub_0104,sub_1097,assignment_010,0.4118,0.0,0.3548,41,0.11,0.62,7,69,0,low
sub_0104,sub_1098,assignment_010,0.3889,0.0,0.3684,54,0.16,0.75,11,82,0,low
sub_0104,sub_1099,assignment_010,0.5294,0.0,0.837,48,0.14,0.7,10,77,0,low
sub_0104,sub_1100,assignment_010,0.5294,0.0,0.7,60,0.17,0.83,14,88,0,low
sub_0105,sub_0106,assignment_010,0.75,0.0667,0.713,12,0.17,0.02,3,10,0,medium
sub_0105,sub_0107,assignment_010,0.8667,0.2727,0.9957,4,0.06,0.01,2,7,0,high
sub_0105,sub_0108,assignment_010,0.7059,0.0,0.4,8,0.11,0.0,3,13,0,medium
sub_0105,sub_0109,assignment_010,0.7647,0.0833,0.5739,2,0.03,0.02,1,3,0,medium
sub_0105,sub_0110,assignment_010,0.6316,0.2308,0.713,6,0.08,0.01,2,8,0,medium
sub_0105,sub_1091,assignment_010,0.7647,0.3333,0.5435,56,0.24,0.74,8,71,0,medium
sub_0105,sub_1092,assignment_010,0.75,0.3333,0.5261,62,0.25,0.79,10,75,0,medium
sub_0105,sub_1093,assignment_010,0.45,0.0625,0.787,50,0.22,0.69,6,66,0,low
sub_0105,sub_1094,assignment_010,0.7647,0.0625,0.8435,58,0.23,0.72,9,70,0,medium
sub_0105,sub_1095,assignment_010,0.3889,0.0,0.2826,53,0.21,0.67,7,64,0,low
sub_0105,sub_1096,assignment_010,0.4706,0.0,0.3957,65,0.26,0.81,11,77,0,low
sub_0105,sub_1097,assignment_010,0.8,0.2727,0.9435,48,0.2,0.63,5,60,0,medium
sub_0105,sub_1098,assignment_010,0.8667,0.0769,0.9087,61,0.25,0.76,9,73,0,high
sub_0105,sub_1099,assignment_010,0.7059,0.0,0.4,55,0.23,0.71,8,68,0,medium
sub_0105,sub_1100,assignment_010,0.8125,0.0,0.4783,67,0.26,0.84,12,79,0,medium
sub_0106,sub_0107,assignment_010,0.75,0.0667,0.71,8,0.11,0.01,1,3,0,medium
sub_0106,sub_0108,assignment_010,0.8125,0.0,0.561,4,0.06,0.02,0,3,0,medium
sub_0106,sub_0109,assignment_010,0.7647,0.0714,0.8049,10,0.14,0.0,2,7,0,medium
sub_0106,sub_0110,assignment_010,0.7222,0.125,1.0,6,0.09,0.01,1,2,0,medium
sub_0106,sub_1091,assignment_010,0.7647,0.0769,0.7622,44,0.07,0.72,11,81,0,medium
sub_0106,sub_1092,assignment_010,0.8667,0.1667,0.7378,50,0.08,0.77,13,85,0,high
sub_0106,sub_1093,assignment_010,0.45,0.0556,0.9061,38,0.05,0.67,9,76,0,low
sub_0106,sub_1094,assignment_010,0.6667,0.1176,0.8454,46,0.06,0.7,12,80,0,medium
sub_0106,sub_1095,assignment_010,0.4706,0.0,0.3963,41,0.04,0.65,10,74,0,low
sub_0106,sub_1096,assignment_010,0.5625,0.0,0.5549,53,0.09,0.79,14,87,0,low
sub_0106,sub_1097,assignment_010,0.8,0.0667,0.7558,36,0.03,0.61,8,70,0,medium
sub_0106,sub_1098,assignment_010,0.75,0.0667,0.7847,49,0.08,0.74,12,83,0,medium
sub_0106,sub_1099,assignment_010,0.8125,0.0,0.561,43,0.06,0.69,11,78,0,medium
sub_0106,sub_1100,assignment_010,0.8125,0.0,0.6707,55,0.09,0.82,15,89,0,medium
sub_0107,sub_0108,assignment_010,0.7059,0.0,0.3983,4,0.05,0.01,1,6,0,medium
sub_0107,sub_0109,assignment_010,0.7647,0.0833,0.5714,2,0.03,0.01,1,4,0,medium
sub_0107,sub_0110,assignment_010,0.6316,0.2308,0.71,2,0.02,0.0,0,1,0,medium
sub_0107,sub_1091,assignment_010,0.7647,0.3333,0.5411,52,0.18,0.73,10,78,0,medium
sub_0107,sub_1092,assignment_010,0.75,0.3333,0.5238,58,0.19,0.78,12,82,0,medium
sub_0107,sub_1093,assignment_010,0.45,0.0625,0.7835,46,0.16,0.68,8,73,0,low
sub_0107,sub_1094,assignment_010,0.7647,0.0625,0.8398,54,0.17,0.71,11,77,0,medium
sub_0107,sub_1095,assignment_010,0.3889,0.0,0.2814,49,0.15,0.66,9,71,0,low
sub_0107,sub_1096,assignment_010,0.4706,0.0,0.3939,61,0.2,0.8,13,84,0,low
sub_0107,sub_1097,assignment_010,0.8,0.2727,0.9394,44,0.14,0.62,7,67,0,medium
sub_0107,sub_1098,assignment_010,1.0,0.4,0.9048,57,0.19,0.75,11,80,0,high
sub_0107,sub_1099,assignment_010,0.7059,0.0,0.3983,51,0.17,0.7,10,75,0,medium
sub_0107,sub_1100,assignment_010,0.8125,0.0,0.4762,63,0.2,0.83,14,86,0,medium
sub_0108,sub_0109,assignment_010,0.7222,0.0,0.697,6,0.08,0.02,2,10,0,medium
sub_0108,sub_0110,assignment_010,0.6842,0.0,0.561,2,0.03,0.01,1,5,0,medium
sub_0108,sub_1091,assignment_010,0.9375,0.0,0.736,48,0.13,0.74,11,84,0,high
sub_0108,sub_1092,assignment_010,0.9333,0.0,0.7603,54,0.14,0.79,13,88,0,high
sub_0108,sub_1093,assignment_010,0.4286,0.0,0.5083,42,0.11,0.69,9,79,0,low
sub_0108,sub_1094,assignment_010,0.6316,0.0,0.4742,50,0.12,0.72,12,83,0,medium
sub_0108,sub_1095,assignment_010,0.5294,0.0,0.7065,45,0.1,0.67,10,77,0,low
sub_0108,sub_1096,assignment_010,0.625,0.0,0.9891,57,0.15,0.81,14,90,0,medium
sub_0108,sub_1097,assignment_010,0.8667,0.125,0.424,40,0.09,0.63,8,73,0,high
sub_0108,sub_1098,assignment_010,0.7059,0.0,0.4402,53,0.14,0.76,12,86,0,medium
sub_0108,sub_1099,assignment_010,0.875,0.0,1.0,47,0.12,0.71,11,81,0,high
sub_0108,sub_1100,assignment_010,0.875,0.0,0.8364,59,0.15,0.84,15,92,0,high
sub_0109,sub_0110,assignment_010,0.7368,0.0714,0.8049,4,0.05,0.01,1,5,0,medium
sub_0109,sub_1091,assignment_010,0.7778,0.1,0.947,54,0.21,0.72,9,74,0,medium
sub_0109,sub_1092,assignment_010,0.7647,0.1,0.9167,60,0.22,0.77,11,78,0,medium
sub_0109,sub_1093,assignment_010,0.4762,0.1429,0.7293,48,0.19,0.67,7,69,0,low
sub_0109,sub_1094,assignment_010,0.6842,0.2308,0.6804,56,0.2,0.7,10,73,0,medium
sub_0109,sub_1095,assignment_010,0.5,0.0,0.4924,51,0.18,0.65,8,67,0,low
sub_0109,sub_1096,assignment_010,0.5,0.0,0.6894,63,0.23,0.79,12,80,0,low
sub_0109,sub_1097,assignment_010,0.7059,0.0833,0.6083,46,0.17,0.61,6,63,0,medium
sub_0109,sub_1098,assignment_010,0.7647,0.3,0.6316,59,0.22,0.74,10,76,0,medium
sub_0109,sub_1099,assignment_010,0.8235,0.0,0.697,53,0.2,0.69,9,71,0,medium
sub_0109,sub_1100,assignment_010,0.8235,0.0,0.8333,65,0.23,0.82,13,82,0,medium
sub_0110,sub_1091,assignment_010,0.65,0.2727,0.7622,50,0.16,0.73,10,79,0,medium
sub_0110,sub_1092,assignment_010,0.7222,0.4,0.7378,56,0.17,0.78,12,83,0,medium
sub_0110,sub_1093,assignment_010,0.3913,0.0556,0.9061,44,0.14,0.68,8,74,0,low
sub_0110,sub_1094,assignment_010,0.5714,0.0556,0.8454,52,0.15,0.71,11,78,0,low
sub_0110,sub_1095,assignment_010,0.4,0.0,0.3963,47,0.13,0.66,9,72,0,low
sub_0110,sub_1096,assignment_010,0.4737,0.0,0.5549,59,0.18,0.8,13,85,0,low
sub_0110,sub_1097,assignment_010,0.6667,0.2308,0.7558,42,0.12,0.62,7,68,0,medium
sub_0110,sub_1098,assignment_010,0.6316,0.0667,0.7847,55,0.17,0.75,11,81,0,medium
sub_0110,sub_1099,assignment_010,0.6842,0.0,0.561,49,0.15,0.7,10,76,0,medium
sub_0110,sub_1100,assignment_010,0.6842,0.0,0.6707,61,0.18,0.83,14,87,0,medium
sub_1091,sub_1092,assignment_010,0.875,0.4286,0.968,6,0.01,0.05,2,4,1,high
sub_1091,sub_1093,assignment_010,0.4091,0.0714,0.6906,6,0.02,0.05,2,5,1,low
sub_1091,sub_1094,assignment_010,0.6842,0.0714,0.6443,2,0.01,0.02,1,1,1,medium
sub_1091,sub_1095,assignment_010,0.5,0.0,0.52,3,0.03,0.07,1,7,1,low
sub_1091,sub_1096,assignment_010,0.5882,0.0,0.728,9,0.02,0.07,3,6,1,low
sub_1091,sub_1097,assignment_010,0.8125,0.3333,0.576,8,0.04,0.11,3,11,1,medium
sub_1091,sub_1098,assignment_010,0.7647,0.0909,0.5981,5,0.01,0.02,1,2,1,medium
sub_1091,sub_1099,assignment_010,0.8235,0.0,0.736,1,0.01,0.03,0,3,1,medium
sub_1091,sub_1100,assignment_010,0.9375,0.0,0.88,11,0.02,0.1,4,8,1,high
sub_1092,sub_1093,assignment_010,0.45,0.0714,0.6685,12,0.03,0.1,4,9,1,low
sub_1092,sub_1094,assignment_010,0.6667,0.0714,0.6237,4,0.02,0.07,1,5,1,medium
sub_1092,sub_1095,assignment_010,0.5625,0.0,0.5372,9,0.04,0.12,3,11,1,low
sub_1092,sub_1096,assignment_010,0.6667,0.0,0.7521,3,0.01,0.02,1,2,1,medium
sub_1092,sub_1097,assignment_010,0.8,0.3333,0.5576,14,0.05,0.16,5,15,1,medium
sub_1092,sub_1098,assignment_010,0.75,0.0909,0.5789,1,0.0,0.03,1,2,1,medium
sub_1092,sub_1099,assignment_010,0.9333,0.0,0.7603,7,0.02,0.08,2,7,1,high
sub_1092,sub_1100,assignment_010,0.9333,0.0,0.9091,5,0.01,0.05,2,4,1,high
sub_1093,sub_1094,assignment_010,0.55,0.0526,0.933,8,0.01,0.03,3,4,1,low
sub_1093,sub_1095,assignment_010,0.4444,0.0833,0.3591,3,0.01,0.02,1,2,1,low
sub_1093,sub_1096,assignment_010,0.3684,0.0,0.5028,15,0.04,0.12,5,11,1,low
sub_1093,sub_1097,assignment_010,0.4737,0.0625,0.8341,2,0.02,0.06,1,6,1,low
sub_1093,sub_1098,assignment_010,0.45,0.0625,0.866,11,0.03,0.07,3,7,1,low
sub_1093,sub_1099,assignment_010,0.5,0.0909,0.5083,5,0.01,0.02,2,2,1,low
sub_1093,sub_1100,assignment_010,0.4286,0.0,0.6077,17,0.04,0.15,6,13,1,low
sub_1094,sub_1095,assignment_010,0.35,0.0,0.3351,5,0.02,0.05,2,6,1,low
sub_1094,sub_1096,assignment_010,0.4211,0.0,0.4691,7,0.03,0.09,2,7,1,low
sub_1094,sub_1097,assignment_010,0.7059,0.0625,0.894,10,0.03,0.09,4,10,1,medium
sub_1094,sub_1098,assignment_010,0.7647,0.2143,0.9282,3,0.02,0.04,0,3,1,medium
sub_1094,sub_1099,assignment_010,0.6316,0.0,0.4742,3,0.0,0.01,1,2,1,medium
sub_1094,sub_1100,assignment_010,0.7222,0.0,0.567,9,0.03,0.12,3,9,1,medium
sub_1095,sub_1096,assignment_010,0.6923,0.0,0.7143,12,0.05,0.14,4,13,1,medium
sub_1095,sub_1097,assignment_010,0.4118,0.0,0.2995,5,0.01,0.04,2,4,1,low
sub_1095,sub_1098,assignment_010,0.3889,0.0,0.311,8,0.04,0.09,2,9,1,low
sub_1095,sub_1099,assignment_010,0.625,0.25,0.7065,2,0.02,0.04,1,4,1,medium
sub_1095,sub_1100,assignment_010,0.5294,0.0,0.5909,14,0.05,0.17,5,15,1,low
sub_1096,sub_1097,assignment_010,0.5,0.0,0.4194,17,0.06,0.18,6,17,1,low
sub_1096,sub_1098,assignment_010,0.4706,0.0,0.4354,4,0.01,0.05,2,4,1,low
sub_1096,sub_1099,assignment_010,0.625,0.0,0.9891,10,0.03,0.1,3,9,1,medium
sub_1096,sub_1100,assignment_010,0.625,0.0,0.8273,2,0.0,0.03,1,2,1,medium
sub_1097,sub_1098,assignment_010,0.8,0.0769,0.9631,13,0.05,0.13,4,13,1,medium
sub_1097,sub_1099,assignment_010,0.75,0.0,0.424,7,0.03,0.08,3,8,1,medium
sub_1097,sub_1100,assignment_010,0.75,0.0,0.5069,19,0.06,0.21,7,19,1,medium
sub_1098,sub_1099,assignment_010,0.7059,0.0,0.4402,6,0.02,0.05,1,5,1,medium
sub_1098,sub_1100,assignment_010,0.8125,0.0,0.5263,6,0.01,0.08,3,6,1,medium
sub_1099,sub_1100,assignment_010,0.875,0.0,0.8364,12,0.03,0.13,4,11,1,high
